Invoice ID,Rama,Distrito,Cliente,Genero,Línea de Producto,Precio unitario,Cantidad,Precio Base,IGV,Total,Fecha,Hora,Método de Pago,Rating
839-33-1069,D,Miraflores,Normal,Femenino,Deportes y viajes,53.68,6,322.08,57.97,380.05,2/01/2021,12:58,Efectivo,6
839-35-7615,B,San Borja,Miembro,Femenino,Juguetes y arte,77.69,2,155.38,27.97,183.35,7/08/2021,20:31,Billetera digital,5.6
839-37-7653,D,Miraflores,Miembro,Masculino,Accesorios de moda,34.24,10,342.4,61.63,404.03,13/06/2021,18:27,Tarjeta bancaria,4.4
839-40-3753,A,Surquillo,Miembro,Masculino,Salud y belleza,48.74,4,194.96,35.09,230.05,13/03/2023,16:25,Efectivo,8.8
839-42-2775,A,San Isidro,Normal,Femenino,Comidas y bebidas,60.84,3,182.52,32.85,215.37,21/09/2023,12:43,Efectivo,4.1
839-42-5602,C,San Borja,Miembro,Masculino,Ropa y calzados,28.13,3,84.39,15.19,99.58,29/12/2022,08:13,Billetera digital,7.2
839-52-1208,A,Surquillo,Normal,Masculino,Deportes y viajes,44.89,9,404.01,72.72,476.73,26/06/2022,22:59,Billetera digital,7.1
839-55-7866,B,San Isidro,Miembro,Masculino,Deportes y viajes,78.51,8,628.08,113.05,741.13,16/10/2023,13:59,Tarjeta bancaria,8.5
839-57-1926,C,Surco,Miembro,Masculino,Comidas y bebidas,40.52,4,162.08,29.17,191.25,20/11/2023,16:17,Billetera digital,5.7
839-57-4290,B,Miraflores,Normal,Femenino,Salud y belleza,15.75,5,78.75,14.18,92.93,4/12/2021,16:16,Billetera digital,5.1
839-58-7901,C,Miraflores,Normal,Femenino,Hogar y estilo de vida,20.6,2,41.2,7.42,48.62,15/02/2021,15:18,Efectivo,9
839-63-2366,A,San Isidro,Normal,Masculino,Hogar y estilo de vida,56.88,2,113.76,20.48,134.24,9/05/2021,14:39,Tarjeta bancaria,5
839-64-3816,A,San Isidro,Normal,Masculino,Comidas y bebidas,85.79,7,600.53,108.1,708.63,8/02/2023,12:41,Tarjeta bancaria,5.7
839-64-5981,C,Surco,Miembro,Femenino,Comidas y bebidas,68.5,2,137,24.66,161.66,19/02/2022,13:34,Billetera digital,9.3
839-64-9074,C,San Isidro,Normal,Femenino,Salud y belleza,25.15,5,125.75,22.64,148.39,27/04/2023,11:28,Efectivo,8.2
839-67-9117,A,Surquillo,Normal,Masculino,Juguetes y arte,90.69,8,725.52,130.59,856.11,15/07/2022,16:51,Efectivo,6.7
839-72-3655,C,Miraflores,Miembro,Masculino,Salud y belleza,19.53,4,78.12,14.06,92.18,25/04/2021,11:23,Efectivo,6.6
839-78-9096,A,San Borja,Miembro,Femenino,Comidas y bebidas,76.61,6,459.66,82.74,542.4,31/08/2023,22:09,Efectivo,9.4
839-83-7208,C,Surquillo,Miembro,Masculino,Accesorios electrónicos,37.47,7,262.29,47.21,309.5,20/03/2023,08:39,Billetera digital,5.6
839-83-8617,A,San Borja,Miembro,Masculino,Comidas y bebidas,77.85,4,311.4,56.05,367.45,9/10/2021,14:08,Billetera digital,7.4
839-85-8437,B,San Isidro,Miembro,Femenino,Deportes y viajes,53.28,2,106.56,19.18,125.74,17/04/2021,17:21,Efectivo,8.9
839-87-3465,D,San Borja,Normal,Femenino,Comidas y bebidas,56.75,2,113.5,20.43,133.93,6/01/2021,18:48,Efectivo,6.3
839-90-2421,B,Surco,Miembro,Masculino,Deportes y viajes,16.38,9,147.42,26.54,173.96,11/12/2023,17:26,Tarjeta bancaria,4.4
839-91-2851,B,Miraflores,Normal,Femenino,Salud y belleza,15.44,7,108.08,19.45,127.53,4/12/2021,18:51,Billetera digital,5.9
839-92-2076,B,San Isidro,Normal,Masculino,Deportes y viajes,77.52,9,697.68,125.58,823.26,4/07/2022,09:05,Tarjeta bancaria,5.8
839-92-4925,C,Miraflores,Normal,Femenino,Comidas y bebidas,71.36,7,499.52,89.91,589.43,12/01/2021,19:28,Efectivo,9.8
839-96-3908,D,San Isidro,Miembro,Femenino,Hogar y estilo de vida,69.6,7,487.2,87.7,574.9,10/04/2023,09:36,Billetera digital,5.3
840-11-6912,D,Surquillo,Miembro,Femenino,Deportes y viajes,20.92,5,104.6,18.83,123.43,31/08/2023,10:28,Billetera digital,7.5
840-18-6506,A,San Isidro,Normal,Masculino,Accesorios electrónicos,63.04,7,441.28,79.43,520.71,27/03/2022,17:56,Tarjeta bancaria,9.7
840-19-3059,C,Surquillo,Normal,Femenino,Salud y belleza,46.28,10,462.8,83.3,546.1,7/03/2021,17:00,Tarjeta bancaria,5.8
840-20-8338,D,San Isidro,Normal,Femenino,Hogar y estilo de vida,49.4,1,49.4,8.89,58.29,19/06/2021,21:51,Tarjeta bancaria,4.7
840-22-4056,A,Surquillo,Normal,Femenino,Comidas y bebidas,49.81,4,199.24,35.86,235.1,25/09/2023,12:18,Efectivo,9.6
840-24-1284,D,Miraflores,Normal,Masculino,Salud y belleza,22.89,6,137.34,24.72,162.06,17/07/2022,19:11,Tarjeta bancaria,6.6
840-24-8919,B,Surco,Normal,Femenino,Salud y belleza,19.61,10,196.1,35.3,231.4,23/09/2022,22:36,Billetera digital,5.4
840-28-5639,B,San Isidro,Normal,Femenino,Salud y belleza,21.21,4,84.84,15.27,100.11,12/09/2022,10:23,Efectivo,5
840-29-9373,C,San Borja,Miembro,Femenino,Comidas y bebidas,15.47,4,61.88,11.14,73.02,19/08/2021,09:18,Billetera digital,7.9
840-32-3569,C,Miraflores,Normal,Masculino,Comidas y bebidas,40.07,9,360.63,64.91,425.54,11/11/2021,12:15,Billetera digital,6.4
840-37-1692,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,54.48,6,326.88,58.84,385.72,2/08/2021,20:51,Tarjeta bancaria,7.7
840-42-1881,C,Surco,Miembro,Masculino,Deportes y viajes,35.29,4,141.16,25.41,166.57,28/05/2022,17:29,Efectivo,5.5
840-50-7120,D,San Borja,Miembro,Femenino,Accesorios de moda,40.87,7,286.09,51.5,337.59,11/07/2023,11:48,Billetera digital,7.1
840-52-4617,D,Surco,Normal,Femenino,Salud y belleza,19.43,8,155.44,27.98,183.42,13/12/2021,16:52,Billetera digital,4.6
840-53-2204,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,70.25,8,562,101.16,663.16,11/11/2022,21:28,Tarjeta bancaria,5.1
840-54-8231,C,Surco,Normal,Masculino,Juguetes y arte,96.78,10,967.8,174.2,1142,14/10/2022,22:56,Tarjeta bancaria,8.7
840-56-5414,D,San Borja,Miembro,Masculino,Salud y belleza,29.97,7,209.79,37.76,247.55,11/11/2022,15:51,Billetera digital,4.6
840-62-8517,D,San Borja,Miembro,Femenino,Hogar y estilo de vida,66.41,7,464.87,83.68,548.55,19/09/2022,14:24,Efectivo,6.3
840-64-4953,C,Miraflores,Miembro,Femenino,Salud y belleza,24.32,5,121.6,21.89,143.49,15/09/2022,09:48,Efectivo,6.6
840-68-6152,B,Miraflores,Normal,Masculino,Juguetes y arte,90.29,7,632.03,113.77,745.8,13/10/2023,13:34,Tarjeta bancaria,6
840-69-5945,C,Surco,Normal,Femenino,Ropa y calzados,18.84,8,150.72,27.13,177.85,14/11/2023,09:27,Efectivo,9.5
840-71-9897,B,Surco,Miembro,Masculino,Salud y belleza,79.29,4,317.16,57.09,374.25,4/10/2023,13:02,Billetera digital,5.6
840-72-4804,C,Miraflores,Miembro,Masculino,Ropa y calzados,86.26,9,776.34,139.74,916.08,3/05/2023,11:03,Tarjeta bancaria,4.6
840-73-5091,C,San Isidro,Normal,Masculino,Deportes y viajes,13.87,10,138.7,24.97,163.67,15/11/2022,16:16,Billetera digital,6
840-80-3504,D,Miraflores,Miembro,Masculino,Accesorios electrónicos,21.41,6,128.46,23.12,151.58,1/09/2022,08:06,Tarjeta bancaria,6.5
840-82-3661,B,San Borja,Normal,Femenino,Salud y belleza,72.74,4,290.96,52.37,343.33,9/02/2023,08:19,Efectivo,4.8
840-82-9356,D,San Isidro,Miembro,Femenino,Deportes y viajes,88.15,2,176.3,31.73,208.03,25/08/2022,15:12,Efectivo,5.2
840-85-2308,D,Surquillo,Normal,Masculino,Hogar y estilo de vida,69.55,4,278.2,50.08,328.28,18/06/2022,09:43,Billetera digital,5.3
840-85-2425,A,Miraflores,Miembro,Masculino,Accesorios de moda,51.72,2,103.44,18.62,122.06,31/08/2022,18:06,Efectivo,8.5
840-86-5464,B,San Isidro,Miembro,Femenino,Ropa y calzados,87.52,2,175.04,31.51,206.55,8/04/2023,17:38,Efectivo,5.6
840-90-3771,B,Surquillo,Miembro,Femenino,Hogar y estilo de vida,26.77,9,240.93,43.37,284.3,9/07/2023,08:29,Efectivo,8.2
840-91-5189,A,San Isidro,Miembro,Masculino,Juguetes y arte,77.64,2,155.28,27.95,183.23,10/03/2023,15:19,Billetera digital,6.3
840-92-7729,C,Miraflores,Normal,Femenino,Hogar y estilo de vida,28.6,10,286,51.48,337.48,29/03/2022,22:33,Tarjeta bancaria,6.4
840-96-6237,B,San Isidro,Miembro,Femenino,Ropa y calzados,32.29,9,290.61,52.31,342.92,13/05/2022,17:44,Billetera digital,6.2
840-97-8039,D,San Borja,Miembro,Masculino,Comidas y bebidas,46.4,3,139.2,25.06,164.26,18/07/2022,16:52,Billetera digital,9.3
841-13-8229,C,Miraflores,Miembro,Masculino,Deportes y viajes,78.92,4,315.68,56.82,372.5,26/09/2023,20:18,Tarjeta bancaria,9.3
841-16-7912,B,San Isidro,Normal,Masculino,Salud y belleza,76.41,9,687.69,123.78,811.47,14/06/2021,17:03,Billetera digital,6.4
841-21-9683,D,Surco,Normal,Femenino,Salud y belleza,70.48,4,281.92,50.75,332.67,31/12/2021,12:47,Efectivo,8.1
841-22-9072,B,Surco,Normal,Femenino,Ropa y calzados,90.67,9,816.03,146.89,962.92,14/02/2023,12:54,Efectivo,4.9
841-23-2085,A,San Borja,Normal,Femenino,Hogar y estilo de vida,15.94,5,79.7,14.35,94.05,28/09/2023,20:04,Efectivo,7.2
841-30-4880,A,San Borja,Miembro,Masculino,Accesorios electrónicos,16.17,7,113.19,20.37,133.56,25/06/2023,12:40,Tarjeta bancaria,7.4
841-34-2378,B,San Borja,Normal,Femenino,Accesorios de moda,26.24,1,26.24,4.72,30.96,15/05/2021,16:54,Efectivo,8.8
841-34-8337,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,75.74,4,302.96,54.53,357.49,25/07/2022,17:44,Tarjeta bancaria,4.4
841-35-4559,B,San Borja,Normal,Masculino,Accesorios electrónicos,25.64,1,25.64,4.62,30.26,16/03/2022,17:29,Efectivo,4.6
841-35-9307,C,Miraflores,Normal,Masculino,Ropa y calzados,25.36,10,253.6,45.65,299.25,31/07/2021,14:56,Billetera digital,5.5
841-43-9889,D,Surco,Normal,Masculino,Comidas y bebidas,88.47,5,442.35,79.62,521.97,26/08/2021,15:53,Tarjeta bancaria,6.8
841-50-7703,B,Miraflores,Normal,Masculino,Deportes y viajes,57.53,10,575.3,103.55,678.85,3/05/2022,10:25,Tarjeta bancaria,9.3
841-55-7116,B,Surquillo,Normal,Masculino,Deportes y viajes,61.08,7,427.56,76.96,504.52,2/07/2021,22:58,Billetera digital,8.9
841-58-1813,A,San Isidro,Miembro,Masculino,Hogar y estilo de vida,80.44,4,321.76,57.92,379.68,22/02/2023,20:06,Efectivo,6.8
841-58-9271,A,Surco,Normal,Masculino,Accesorios de moda,57.19,3,171.57,30.88,202.45,14/07/2023,12:33,Efectivo,6.1
841-63-2586,C,San Isidro,Miembro,Masculino,Hogar y estilo de vida,39.05,9,351.45,63.26,414.71,5/03/2022,22:54,Tarjeta bancaria,5.7
841-63-9120,A,Miraflores,Normal,Masculino,Deportes y viajes,13.13,3,39.39,7.09,46.48,30/04/2021,10:45,Efectivo,5.2
841-65-9555,C,Miraflores,Miembro,Femenino,Ropa y calzados,70.86,2,141.72,25.51,167.23,29/03/2022,21:35,Tarjeta bancaria,6.7
841-70-3932,A,Surco,Miembro,Masculino,Accesorios de moda,27.57,3,82.71,14.89,97.6,26/05/2021,13:21,Billetera digital,6.6
841-71-2768,A,Surquillo,Normal,Femenino,Salud y belleza,56.23,5,281.15,50.61,331.76,26/01/2021,20:41,Efectivo,7.5
841-83-6445,C,San Borja,Miembro,Masculino,Juguetes y arte,51.38,2,102.76,18.5,121.26,7/07/2021,16:35,Tarjeta bancaria,9.9
841-89-6908,C,Surquillo,Normal,Masculino,Hogar y estilo de vida,36.81,7,257.67,46.38,304.05,22/08/2021,14:49,Tarjeta bancaria,9.4
841-91-1725,D,Miraflores,Normal,Femenino,Deportes y viajes,77.32,10,773.2,139.18,912.38,2/10/2022,19:43,Tarjeta bancaria,9.8
841-92-8105,C,San Borja,Miembro,Masculino,Deportes y viajes,33.5,6,201,36.18,237.18,11/11/2022,20:34,Billetera digital,7.1
841-93-6146,A,Surco,Normal,Femenino,Salud y belleza,32.62,3,97.86,17.61,115.47,2/01/2021,16:16,Efectivo,4.5
841-93-8453,A,Miraflores,Normal,Masculino,Accesorios de moda,22.91,1,22.91,4.12,27.03,23/05/2022,22:09,Billetera digital,5.4
841-94-7054,A,Miraflores,Miembro,Masculino,Ropa y calzados,78.21,6,469.26,84.47,553.73,17/07/2021,13:33,Billetera digital,4.9
841-97-2203,C,San Isidro,Miembro,Femenino,Comidas y bebidas,15.39,9,138.51,24.93,163.44,26/09/2022,17:51,Tarjeta bancaria,9.8
841-97-3298,A,Surco,Normal,Masculino,Comidas y bebidas,35.44,9,318.96,57.41,376.37,8/03/2022,21:31,Efectivo,9
841-99-9459,D,Surquillo,Normal,Femenino,Accesorios de moda,45.84,8,366.72,66.01,432.73,12/07/2023,16:51,Efectivo,9.3
842-13-1145,B,Surquillo,Miembro,Masculino,Deportes y viajes,48.08,7,336.56,60.58,397.14,28/10/2023,21:29,Efectivo,7
842-13-4312,B,Miraflores,Miembro,Masculino,Comidas y bebidas,39.87,7,279.09,50.24,329.33,8/10/2021,17:30,Billetera digital,7.9
842-29-7296,B,Surco,Normal,Masculino,Ropa y calzados,80.06,1,80.06,14.41,94.47,8/05/2021,12:24,Efectivo,5.8
842-30-7520,C,Miraflores,Normal,Femenino,Deportes y viajes,54.29,10,542.9,97.72,640.62,22/11/2023,14:03,Tarjeta bancaria,6.2
842-34-1032,C,San Borja,Miembro,Femenino,Accesorios de moda,61.45,8,491.6,88.49,580.09,22/06/2023,22:35,Tarjeta bancaria,4.9
842-35-4559,C,Miraflores,Normal,Masculino,Comidas y bebidas,77.51,8,620.08,111.61,731.69,1/06/2022,20:55,Tarjeta bancaria,8.6
842-37-4374,B,San Borja,Normal,Masculino,Comidas y bebidas,57.89,1,57.89,10.42,68.31,12/11/2023,20:57,Efectivo,9.3
842-42-6688,C,San Isidro,Normal,Masculino,Hogar y estilo de vida,32.03,5,160.15,28.83,188.98,19/12/2023,13:41,Efectivo,8.9
842-55-1231,B,Surco,Miembro,Masculino,Deportes y viajes,70.84,3,212.52,38.25,250.77,16/07/2023,16:37,Tarjeta bancaria,7.3
842-58-3029,B,Surquillo,Normal,Femenino,Hogar y estilo de vida,21.89,6,131.34,23.64,154.98,7/07/2022,16:40,Tarjeta bancaria,7.8
842-62-9512,A,San Isidro,Miembro,Femenino,Juguetes y arte,82.54,1,82.54,14.86,97.4,16/11/2022,18:48,Efectivo,9.9
842-70-6532,B,Surco,Miembro,Femenino,Deportes y viajes,84.82,3,254.46,45.8,300.26,18/07/2023,16:56,Billetera digital,6.7
842-78-4067,C,Miraflores,Miembro,Femenino,Accesorios electrónicos,34.23,8,273.84,49.29,323.13,19/12/2022,21:36,Tarjeta bancaria,6.8
842-84-8800,C,Surco,Normal,Masculino,Deportes y viajes,12.74,4,50.96,9.17,60.13,2/07/2021,09:33,Efectivo,7.7
842-88-1576,B,San Borja,Normal,Femenino,Hogar y estilo de vida,80.19,7,561.33,101.04,662.37,1/11/2021,22:33,Efectivo,4.3
842-90-5482,C,San Borja,Miembro,Masculino,Juguetes y arte,13.75,10,137.5,24.75,162.25,15/07/2022,22:48,Billetera digital,8.2
842-99-8766,C,Surco,Normal,Femenino,Salud y belleza,51.29,1,51.29,9.23,60.52,27/12/2021,20:10,Efectivo,9.3
843-14-3059,D,San Borja,Normal,Femenino,Hogar y estilo de vida,47.56,7,332.92,59.93,392.85,15/06/2022,18:10,Tarjeta bancaria,9.1
843-16-7729,A,Miraflores,Miembro,Femenino,Comidas y bebidas,45.98,7,321.86,57.93,379.79,23/02/2022,14:08,Efectivo,9.6
843-25-2087,B,San Borja,Normal,Femenino,Accesorios electrónicos,51.51,7,360.57,64.9,425.47,20/03/2022,09:53,Efectivo,4.2
843-27-2223,A,San Isidro,Normal,Masculino,Accesorios de moda,86.31,9,776.79,139.82,916.61,26/02/2022,14:26,Billetera digital,5.1
843-28-4203,C,San Borja,Normal,Masculino,Ropa y calzados,95.42,5,477.1,85.88,562.98,18/09/2021,11:22,Efectivo,7.7
843-35-8529,C,Miraflores,Normal,Masculino,Accesorios electrónicos,70.03,3,210.09,37.82,247.91,15/10/2021,11:00,Efectivo,5.6
843-41-3903,C,Miraflores,Miembro,Masculino,Hogar y estilo de vida,37.87,6,227.22,40.9,268.12,13/12/2023,08:27,Tarjeta bancaria,5.8
843-41-6329,D,Surco,Normal,Femenino,Salud y belleza,48.33,2,96.66,17.4,114.06,27/09/2022,14:27,Billetera digital,8.5
843-45-4122,C,San Isidro,Normal,Masculino,Juguetes y arte,91.24,6,547.44,98.54,645.98,9/09/2021,13:28,Billetera digital,7.4
843-47-7924,C,San Isidro,Miembro,Masculino,Accesorios electrónicos,58.5,3,175.5,31.59,207.09,21/11/2022,21:45,Efectivo,9.2
843-48-2382,B,Surquillo,Normal,Masculino,Accesorios electrónicos,49.94,10,499.4,89.89,589.29,27/10/2022,15:44,Tarjeta bancaria,4.4
843-55-5753,A,Miraflores,Miembro,Femenino,Deportes y viajes,76.8,4,307.2,55.3,362.5,14/06/2023,16:08,Billetera digital,5.2
843-56-3264,A,San Isidro,Miembro,Femenino,Accesorios de moda,37.11,9,333.99,60.12,394.11,29/06/2021,19:58,Efectivo,6.6
843-60-2610,C,San Isidro,Normal,Femenino,Deportes y viajes,32.94,1,32.94,5.93,38.87,30/01/2021,17:45,Billetera digital,8.3
843-66-7871,B,San Isidro,Normal,Masculino,Accesorios electrónicos,43.78,2,87.56,15.76,103.32,2/06/2022,21:17,Tarjeta bancaria,9
843-75-7905,D,San Isidro,Normal,Masculino,Deportes y viajes,20.01,7,140.07,25.21,165.28,6/09/2022,18:09,Tarjeta bancaria,9.3
843-79-4659,A,San Isidro,Normal,Femenino,Accesorios de moda,30.07,1,30.07,5.41,35.48,21/11/2021,20:13,Efectivo,8.9
843-80-8173,B,Surco,Miembro,Femenino,Juguetes y arte,16.69,4,66.76,12.02,78.78,25/02/2022,15:54,Billetera digital,4.7
843-88-1869,A,Miraflores,Normal,Femenino,Accesorios de moda,43.45,4,173.8,31.28,205.08,10/08/2023,19:31,Efectivo,8.2
843-89-1424,B,Surco,Miembro,Masculino,Comidas y bebidas,28.6,10,286,51.48,337.48,6/09/2023,18:53,Billetera digital,4.4
843-89-4475,D,Surco,Normal,Masculino,Comidas y bebidas,52.35,9,471.15,84.81,555.96,2/07/2023,20:19,Tarjeta bancaria,7.4
843-92-7934,D,San Borja,Miembro,Femenino,Salud y belleza,29.74,4,118.96,21.41,140.37,25/04/2021,18:37,Billetera digital,4.2
843-94-4663,A,Surquillo,Normal,Masculino,Accesorios electrónicos,35.33,3,105.99,19.08,125.07,25/03/2021,19:49,Billetera digital,7.1
843-96-7677,A,Miraflores,Normal,Masculino,Comidas y bebidas,36.43,2,72.86,13.11,85.97,3/09/2022,22:45,Billetera digital,9.1
843-97-7717,A,San Borja,Miembro,Femenino,Accesorios electrónicos,38.61,5,193.05,34.75,227.8,26/09/2023,08:45,Tarjeta bancaria,4.7
844-10-3558,A,Surco,Miembro,Masculino,Comidas y bebidas,66.09,9,594.81,107.07,701.88,12/03/2022,17:46,Tarjeta bancaria,5.6
844-10-6980,C,Surquillo,Normal,Masculino,Juguetes y arte,45.05,9,405.45,72.98,478.43,30/07/2022,08:53,Billetera digital,8.9
844-16-8907,A,Surquillo,Normal,Masculino,Ropa y calzados,97.37,2,194.74,35.05,229.79,11/06/2023,08:49,Tarjeta bancaria,6.4
844-16-9692,C,Miraflores,Normal,Masculino,Ropa y calzados,65.98,6,395.88,71.26,467.14,26/08/2022,09:12,Efectivo,8.2
844-22-5841,C,Surquillo,Miembro,Femenino,Juguetes y arte,86.19,5,430.95,77.57,508.52,16/02/2022,10:48,Efectivo,5.2
844-27-8729,C,San Borja,Normal,Masculino,Accesorios electrónicos,26.5,5,132.5,23.85,156.35,29/01/2021,19:26,Tarjeta bancaria,7.4
844-28-2188,D,San Isidro,Normal,Femenino,Comidas y bebidas,55.08,3,165.24,29.74,194.98,19/04/2023,17:55,Billetera digital,7.2
844-29-8856,C,Surquillo,Normal,Femenino,Accesorios de moda,28.24,4,112.96,20.33,133.29,22/05/2021,20:56,Efectivo,7.1
844-38-2500,B,San Borja,Normal,Masculino,Accesorios de moda,21.11,5,105.55,19,124.55,6/01/2023,08:38,Efectivo,9.9
844-47-7801,A,San Isidro,Miembro,Femenino,Juguetes y arte,55.31,10,553.1,99.56,652.66,9/03/2022,12:44,Billetera digital,6
844-51-4306,B,Miraflores,Normal,Femenino,Hogar y estilo de vida,28.1,6,168.6,30.35,198.95,7/03/2022,12:57,Efectivo,6.1
844-53-2548,B,San Borja,Normal,Femenino,Accesorios de moda,59.47,1,59.47,10.7,70.17,25/06/2023,10:39,Efectivo,4.4
844-56-8854,D,Miraflores,Normal,Masculino,Hogar y estilo de vida,68.9,3,206.7,37.21,243.91,30/09/2023,16:37,Billetera digital,6.1
844-59-3051,A,Surco,Miembro,Femenino,Hogar y estilo de vida,65.98,7,461.86,83.13,544.99,16/05/2023,13:51,Efectivo,7.9
844-60-1649,B,Surco,Miembro,Femenino,Comidas y bebidas,72.96,3,218.88,39.4,258.28,28/06/2021,19:48,Efectivo,7.3
844-70-2542,D,San Borja,Normal,Masculino,Comidas y bebidas,15.01,3,45.03,8.11,53.14,24/10/2021,10:51,Billetera digital,8.4
844-75-2774,A,Miraflores,Normal,Masculino,Hogar y estilo de vida,71.72,6,430.32,77.46,507.78,2/10/2022,08:29,Efectivo,6
844-80-3992,C,San Isidro,Miembro,Masculino,Accesorios electrónicos,83.03,7,581.21,104.62,685.83,2/07/2021,08:51,Efectivo,6.4
844-81-4982,C,Miraflores,Normal,Femenino,Salud y belleza,36.01,5,180.05,32.41,212.46,17/06/2023,16:19,Efectivo,4.7
844-81-5341,A,San Borja,Normal,Femenino,Ropa y calzados,68.12,5,340.6,61.31,401.91,3/03/2021,18:41,Tarjeta bancaria,9
844-84-2865,A,San Isidro,Miembro,Masculino,Deportes y viajes,34.1,9,306.9,55.24,362.14,5/01/2023,15:25,Billetera digital,9
844-97-4183,A,Surco,Miembro,Masculino,Comidas y bebidas,20.77,10,207.7,37.39,245.09,18/11/2022,19:27,Billetera digital,6.5
845-11-8821,C,San Isidro,Miembro,Masculino,Deportes y viajes,85.25,7,596.75,107.42,704.17,17/11/2023,10:49,Billetera digital,9.7
845-15-9011,C,San Borja,Normal,Femenino,Juguetes y arte,10.44,7,73.08,13.15,86.23,5/07/2023,08:47,Efectivo,9.5
845-16-2562,B,Surco,Miembro,Masculino,Hogar y estilo de vida,41.69,7,291.83,52.53,344.36,16/08/2023,08:36,Efectivo,7.2
845-17-7903,C,San Isidro,Miembro,Masculino,Comidas y bebidas,86.67,9,780.03,140.41,920.44,18/04/2021,12:00,Tarjeta bancaria,8.8
845-18-5610,B,San Borja,Normal,Femenino,Salud y belleza,45.74,2,91.48,16.47,107.95,25/11/2022,13:20,Efectivo,6
845-23-8326,A,Miraflores,Miembro,Masculino,Ropa y calzados,99.47,10,994.7,179.05,1173.75,19/12/2023,14:59,Tarjeta bancaria,6
845-24-8751,D,Miraflores,Normal,Femenino,Accesorios electrónicos,33.57,1,33.57,6.04,39.61,4/09/2021,16:42,Tarjeta bancaria,7
845-26-7579,D,San Borja,Normal,Femenino,Comidas y bebidas,26.82,1,26.82,4.83,31.65,8/04/2022,18:05,Billetera digital,7
845-29-4857,C,San Isidro,Normal,Femenino,Deportes y viajes,33.74,1,33.74,6.07,39.81,5/06/2022,19:12,Billetera digital,8.6
845-33-2316,B,Miraflores,Normal,Femenino,Ropa y calzados,89.77,7,628.39,113.11,741.5,20/07/2021,21:44,Billetera digital,6.4
845-33-2917,A,San Isidro,Miembro,Femenino,Juguetes y arte,29.79,4,119.16,21.45,140.61,6/07/2021,10:52,Billetera digital,5.6
845-34-1571,D,San Isidro,Normal,Masculino,Comidas y bebidas,26.27,4,105.08,18.91,123.99,3/08/2021,11:14,Efectivo,5.4
845-35-2475,C,Miraflores,Normal,Masculino,Salud y belleza,64.95,1,64.95,11.69,76.64,4/09/2022,11:49,Tarjeta bancaria,8.4
845-35-3490,D,Miraflores,Normal,Masculino,Hogar y estilo de vida,57.14,5,285.7,51.43,337.13,6/10/2023,13:09,Tarjeta bancaria,5.6
845-37-1722,B,Surco,Normal,Masculino,Comidas y bebidas,61.91,5,309.55,55.72,365.27,8/07/2022,15:08,Tarjeta bancaria,6
845-37-7912,D,San Isidro,Miembro,Masculino,Comidas y bebidas,17.1,10,171,30.78,201.78,6/02/2021,15:54,Tarjeta bancaria,9.5
845-38-1079,C,San Isidro,Miembro,Masculino,Accesorios electrónicos,94.39,7,660.73,118.93,779.66,14/05/2022,20:15,Efectivo,7.3
845-40-1212,C,San Isidro,Normal,Femenino,Comidas y bebidas,26.03,8,208.24,37.48,245.72,6/10/2022,15:50,Efectivo,7.1
845-41-9090,A,San Borja,Normal,Femenino,Salud y belleza,26.58,8,212.64,38.28,250.92,19/05/2023,14:59,Efectivo,4.6
845-48-4732,C,Surquillo,Normal,Femenino,Ropa y calzados,44.75,6,268.5,48.33,316.83,1/03/2022,22:07,Efectivo,8.9
845-48-9408,A,San Borja,Normal,Femenino,Hogar y estilo de vida,88.53,6,531.18,95.61,626.79,11/10/2022,16:02,Efectivo,9.2
845-55-9276,B,San Isidro,Miembro,Masculino,Salud y belleza,69.94,2,139.88,25.18,165.06,10/12/2023,14:35,Tarjeta bancaria,6.9
845-56-5040,C,San Borja,Normal,Femenino,Accesorios electrónicos,79.93,6,479.58,86.32,565.9,9/01/2021,18:17,Efectivo,8.9
845-61-7744,A,Miraflores,Miembro,Femenino,Ropa y calzados,84.08,4,336.32,60.54,396.86,29/09/2023,09:48,Efectivo,5.9
